name,lat,lng
SKG-051D,1.397328,103.88115
SKG-051E,1.388967,103.873037
SKG-051F,1.388924,103.873041
SKG-0520,1.388827,103.872947
SKG-0521,1.388915,103.872959
SKG-0522,1.388202,103.873612
SKG-0523,1.388254,103.873614
SKG-0524,1.388373,103.873634
SKG-0525,1.389017,103.873615
SKG-0526,1.389122,103.873672
SKG-0527,1.388579,103.874454
SKG-0528,1.388605,103.874292
SKG-0529,1.388455,103.874248
SKG-052A,1.388944,103.875259
SKG-052B,1.388966,103.875295
SKG-052C,1.389032,103.87527
SKG-052D,1.388814,103.875252
SKG-052E,1.389036,103.87604
SKG-052F,1.388984,103.876057
SKG-0530,1.38901,103.87615
SKG-0531,1.389446,103.877091
SKG-0532,1.38941,103.877152
SKG-0533,1.389349,103.877077
SKG-0534,1.389431,103.877047
SKG-0535,1.389786,103.876021
SKG-0536,1.389842,103.875881
SKG-0537,1.390082,103.877069
SKG-0538,1.389945,103.876985
SKG-0539,1.390338,103.87713
SKG-053A,1.389871,103.878121
SKG-053B,1.389272,103.877981
SKG-053C,1.389747,103.878131
SKG-053D,1.389586,103.877887
SKG-053E,1.389769,103.878043
SKG-053F,1.389696,103.877882
SKG-0540,1.389776,103.878492
SKG-0541,1.389655,103.878573
SKG-0542,1.389901,103.878417
SKG-0543,1.38978,103.87843
SKG-0544,1.390064,103.879835
SKG-0545,1.390015,103.879831
SKG-0546,1.390132,103.879715
SKG-0547,1.390132,103.879841
SKG-0548,1.389976,103.879791
SKG-0549,1.388862,103.880125
SKG-054A,1.388786,103.880093
SKG-054B,1.388822,103.880005
SKG-054C,1.388926,103.880417
SKG-054D,1.390501,103.880597
SKG-054E,1.390403,103.88044
SKG-054F,1.390531,103.880286
SKG-0550,1.390591,103.880377
SKG-0551,1.391051,103.880538
SKG-0552,1.391115,103.880613
SKG-0553,1.393869,103.878352
SKG-0554,1.39401,103.878264
SKG-0555,1.394018,103.878391
SKG-0556,1.393979,103.878279
SKG-0557,1.393888,103.878106
SKG-0558,1.39398,103.878133
SKG-0559,1.393907,103.878302
SKG-055A,1.394049,103.878292
SKG-055B,1.393928,103.877258
SKG-055C,1.394025,103.877276
SKG-055D,1.393907,103.877238
SKG-055E,1.393999,103.877381
SKG-055F,1.394023,103.87772
SKG-0560,1.393938,103.877705
SKG-0561,1.393835,103.877445
SKG-0562,1.393969,103.87752
SKG-0563,1.393969,103.877552
SKG-0564,1.39397,103.87758
SKG-0565,1.393836,103.877746
SKG-0566,1.394023,103.877774
SKG-0567,1.394023,103.877669
SKG-0568,1.394652,103.876503
SKG-0569,1.394455,103.876602
SKG-056A,1.394441,103.876663
SKG-056B,1.394596,103.876515
SKG-056C,1.393429,103.876563
SKG-056D,1.393394,103.87658
SKG-056E,1.39352,103.876541
SKG-056F,1.393474,103.87663
SKG-0570,1.393234,103.876706
SKG-0571,1.392899,103.876766
SKG-0572,1.392953,103.87686
SKG-0573,1.392775,103.877005
SKG-0574,1.392775,103.877041
SKG-0575,1.392982,103.877024
SKG-0576,1.392045,103.87821
SKG-0577,1.392019,103.878156
SKG-0578,1.392215,103.878414
SKG-0579,1.392179,103.878295
SKG-057A,1.392068,103.878118
SKG-057B,1.393485,103.878342
SKG-057C,1.393433,103.878488
SKG-057D,1.393521,103.878406
SKG-057E,1.393442,103.878449
SKG-057F,1.391284,103.874628
SKG-0580,1.391292,103.874673
SKG-0581,1.39115,103.874013
SKG-0582,1.391146,103.874096
SKG-0583,1.391136,103.874049
SKG-0584,1.392262,103.873877
SKG-0585,1.392137,103.873881
SKG-0586,1.391682,103.873368
SKG-0587,1.392402,103.873051
SKG-0588,1.392402,103.873014
SKG-0589,1.393603,103.873137
SKG-058A,1.393445,103.873372
SKG-058B,1.394293,103.87452
SKG-058C,1.394507,103.87465
SKG-058D,1.393813,103.873916
SKG-058E,1.393629,103.874102
SKG-058F,1.393599,103.873946
SKG-0590,1.394293,103.875232
SKG-0591,1.393706,103.874657
SKG-0592,1.398005,103.877965
SKG-0593,1.398005,103.878059
SKG-0594,1.398025,103.877885
SKG-0595,1.39808,103.877872
SKG-0596,1.397692,103.877852
SKG-0597,1.39766,103.877985
SKG-0598,1.395779,103.877523
SKG-0599,1.395804,103.877707
SKG-059A,1.395814,103.877732
SKG-059B,1.397039,103.880023
SKG-059C,1.396995,103.880041
SKG-059D,1.396959,103.880071
SKG-059E,1.396832,103.880076
SKG-059F,1.396876,103.880116
SKG-05A0,1.396767,103.879999
SKG-05A1,1.397019,103.880066
SKG-05A2,1.396979,103.8801
SKG-05A3,1.396921,103.880147
SKG-05A4,1.396441,103.880731
SKG-05A5,1.396373,103.880687
SKG-05A6,1.396582,103.880718
SKG-05A7,1.396505,103.880782
SKG-05A8,1.396848,103.881112
SKG-05A9,1.396908,103.881182
SKG-05AA,1.39697,103.881121
SKG-05AB,1.396916,103.881056
SKG-05AC,1.388434,103.872924
SKG-05AD,1.388352,103.872912
SKG-05AE,1.38829,103.872929
SKG-05AF,1.388335,103.87298
SKG-05B0,1.388512,103.872883
SKG-05B1,1.389144,103.873467
SKG-05B2,1.389205,103.873472
SKG-05B3,1.389146,103.873373
SKG-05B4,1.389218,103.873361
SKG-05B5,1.388712,103.874778
SKG-05B6,1.38876,103.874671
SKG-05B7,1.38918,103.876623
SKG-05B8,1.389141,103.876507
SKG-05B9,1.389298,103.876517
SKG-05BA,1.38917,103.87656
SKG-05BB,1.38931,103.876553
SKG-05BC,1.389859,103.876498
SKG-05BD,1.389721,103.876428
SKG-05BE,1.389339,103.88059
SKG-05BF,1.389374,103.880712
SKG-05C0,1.38924,103.880333
SKG-05C1,1.389363,103.880279
SKG-05C2,1.389424,103.880372
SKG-05C3,1.390096,103.880388
SKG-05C4,1.389993,103.880494
SKG-05C5,1.389939,103.880597
SKG-05C6,1.389885,103.880335
SKG-05C7,1.390938,103.880863
SKG-05C8,1.390883,103.88089
SKG-05C9,1.394619,103.878259
SKG-05CA,1.394633,103.878286
SKG-05CB,1.39465,103.878414
SKG-05CC,1.394541,103.878287
SKG-05CD,1.394511,103.878337
SKG-05CE,1.393705,103.876923
SKG-05CF,1.393465,103.876862
SKG-05D0,1.393463,103.877064
SKG-05D1,1.393766,103.876924
SKG-05D2,1.393592,103.877065
SKG-05D3,1.392334,103.877049
SKG-05D4,1.392361,103.877021
SKG-05D5,1.392208,103.87687
SKG-05D6,1.392391,103.877118
SKG-05D7,1.392111,103.878566
SKG-05D8,1.392225,103.878551
SKG-05D9,1.392312,103.878733
SKG-05DA,1.392486,103.878205
SKG-05DB,1.392759,103.878083
SKG-05DC,1.392129,103.874715
SKG-05DD,1.392115,103.874774
SKG-05DE,1.391216,103.87338
SKG-05DF,1.391208,103.873448
SKG-05E0,1.3912,103.87341
SKG-05E1,1.392211,103.873536
SKG-05E2,1.39238,103.873543
SKG-05E3,1.393708,103.873528
SKG-05E4,1.393832,103.87333
SKG-05E5,1.39343,103.875049
SKG-05E6,1.393423,103.875157
SKG-05E7,1.397114,103.877916
SKG-05E8,1.397075,103.877886
SKG-05E9,1.396468,103.877609
SKG-05EA,1.396105,103.880086
SKG-05EB,1.396241,103.880049
SKG-05EC,1.39616,103.879914
SKG-05ED,1.39617,103.880011
SKG-05EE,1.396186,103.880057
SKG-05EF,1.396116,103.880007
SKG-05F0,1.396243,103.880016
SKG-05F1,1.39612,103.879937
SKG-05F2,1.395917,103.881761
SKG-05F3,1.395849,103.881653
SKG-05F4,1.395913,103.881728
SKG-05F5,1.395909,103.881627
SKG-05F6,1.39577,103.881684
SKG-05F7,1.395807,103.881727
SKG-05F8,1.396299,103.881036
SKG-05F9,1.396384,103.881136
SKG-05FA,1.396357,103.880972
SKG-05FB,1.396202,103.881061
SKG-05FC,1.396458,103.881086
SKG-05FD,1.388263,103.873093
SKG-05FE,1.388342,103.873091
SKG-05FF,1.388306,103.87312
SKG-0600,1.395056,103.877888
SKG-0601,1.394732,103.878103
SKG-0602,1.394795,103.87788
SKG-0603,1.395114,103.877955
SKG-0604,1.394786,103.878111
SKG-0605,1.394967,103.877837
SKG-0606,1.392172,103.876775
SKG-0607,1.391976,103.875079
SKG-0608,1.391974,103.87514
SKG-0609,1.393464,103.875538
SKG-060A,1.393524,103.875314
SKG-060B,1.393037,103.869004
SKG-060E,1.382578,103.893276
SKG-060F,1.383599,103.8929
SKG-0610,1.391122,103.902167
SKG-0611,1.392777,103.894336
SKG-0612,1.395106,103.873962
SKG-0613,1.380175,103.894806
SKG-0614,1.392464,103.895512
SKG-0615,1.392513,103.895344
SKG-0616,1.392971,103.895972
SKG-0617,1.392959,103.89584
SKG-0618,1.386447,103.894917
SKG-0619,1.386675,103.89629
SKG-061A,1.387303,103.899054
SKG-061B,1.393858,103.898546
SKG-061C,1.390523,103.903195
SKG-061D,1.389052,103.897097
SKG-061E,1.386935,103.8962
SKG-061F,1.390717,103.874428
SKG-0620,1.390464,103.885719
SKG-0621,1.390929,103.874076
SKG-0622,1.39113,103.886327
SKG-0623,1.386059,103.895099
SKG-0624,1.38836,103.895376
SKG-0625,1.387178,103.908416
SKG-0626,1.389385,103.904964
SKG-0627,1.395249,103.897351
SKG-0628,1.387042,103.889332
SKG-0629,1.388841,103.887005
SKG-062A,1.38647,103.892671
SKG-062B,1.391553,103.877796
SKG-062C,1.394589,103.888504
SKG-062D,1.394245,103.888576
SKG-062E,1.392533,103.8871
SKG-062F,1.390645,103.897684
SKG-0630,1.392988,103.895161
SKG-0631,1.392925,103.872607
SKG-0632,1.382486,103.899285
SKG-0633,1.393882,103.891572
SKG-0634,1.394295,103.891151
SKG-0635,1.383809,103.897788
SKG-0636,1.382959,103.889133
SKG-0637,1.391464,103.9058
SKG-0638,1.388188,103.891701
SKG-0639,1.389217,103.872937
SKG-063A,1.390953,103.889722
SKG-063B,1.392039,103.869807
SKG-063C,1.392039,103.869824
SKG-063D,1.39164,103.869677
SKG-063E,1.392019,103.86966
SKG-063F,1.391739,103.86985
SKG-0640,1.391742,103.869781
SKG-0641,1.391661,103.870333
SKG-0642,1.391559,103.870316
SKG-0643,1.39404,103.884654
SKG-0644,1.39167,103.870411
SKG-0645,1.392303,103.870948
SKG-0646,1.392186,103.871148
SKG-0647,1.392228,103.87106
SKG-0648,1.392556,103.870183
SKG-0649,1.392541,103.870303
SKG-064A,1.391996,103.870442
SKG-064B,1.39251,103.870179
SKG-064C,1.393757,103.886223
SKG-064D,1.393795,103.88619
SKG-064E,1.39379,103.886743
SKG-064F,1.39366,103.886451
SKG-0650,1.393675,103.886837
SKG-0651,1.393724,103.886753
SKG-0652,1.39381,103.887048
SKG-0653,1.39379,103.887058
SKG-0654,1.394204,103.887081
SKG-0655,1.394188,103.887111
SKG-0656,1.394209,103.886789
SKG-0657,1.394171,103.887091
SKG-0658,1.394306,103.886426
SKG-0659,1.394286,103.886565
SKG-065A,1.393539,103.884602
SKG-065B,1.394064,103.884691
SKG-065C,1.393088,103.884791
SKG-065D,1.393046,103.884711
SKG-065E,1.393129,103.884979
SKG-065F,1.393158,103.884906
SKG-0660,1.394258,103.885923
SKG-0661,1.394247,103.886004
SKG-0662,1.394357,103.885936
SKG-0663,1.394352,103.886022
SKG-0664,1.39389,103.885563
SKG-0665,1.39438,103.885827
SKG-0666,1.393772,103.885598
SKG-0667,1.393884,103.885634
SKG-0668,1.393757,103.885794
SKG-0669,1.393764,103.885664
SKG-066A,1.391994,103.870284
SKG-066B,1.391994,103.870353
SKG-066C,1.392006,103.87022
SKG-066D,1.392006,103.870241
SKG-066E,1.392019,103.869871
SKG-066F,1.392022,103.869937
SKG-0670,1.392286,103.870978
SKG-0671,1.392236,103.871108
SKG-0672,1.389688,103.873315
SKG-0673,1.392853,103.898436
SKG-0674,1.391279,103.906324
SKG-0675,1.388287,103.870836
SKG-0676,1.388772,103.871281
SKG-0677,1.388945,103.871424
SKG-0678,1.397223,103.886524
SKG-0679,1.397483,103.889699
SKG-067A,1.396031,103.893514
SKG-067B,1.383304,103.90232
SKG-067C,1.384144,103.901889
SKG-067D,1.390542,103.87034
SKG-067E,1.390501,103.870926
SKG-067F,1.390768,103.869497
SKG-0680,1.390676,103.870007
SKG-0681,1.389914,103.871415
SKG-0682,1.389773,103.870924
SKG-0683,1.390511,103.871321
SKG-0684,1.39055,103.87142
SKG-0685,1.390173,103.870244
SKG-0686,1.390237,103.870129
SKG-0687,1.389973,103.870898
SKG-0688,1.390099,103.87046
SKG-0689,1.389899,103.869403
SKG-068A,1.393206,103.871181
SKG-068B,1.39317,103.871049
SKG-068C,1.393098,103.871344
SKG-068D,1.393031,103.871324
SKG-068E,1.393375,103.869874
SKG-068F,1.39338,103.869793
SKG-0690,1.393334,103.870937
SKG-0691,1.393303,103.869956
SKG-0692,1.393693,103.869497
SKG-0693,1.39379,103.869599
SKG-0694,1.393298,103.869752
SKG-0695,1.393318,103.869594
SKG-0696,1.393703,103.869788
SKG-0697,1.393775,103.869839
SKG-0698,1.393688,103.869686
SKG-0699,1.39379,103.869747
SKG-069B,1.394019,103.87101
SKG-069C,1.394567,103.871674
SKG-069D,1.394316,103.870155
SKG-069E,1.393612,103.871409
SKG-069F,1.393502,103.871466
SKG-06A0,1.393722,103.871078
SKG-06A1,1.39357,103.871269
SKG-06A2,1.393184,103.872166
SKG-06A3,1.393111,103.872213
SKG-06A4,1.393528,103.871539
SKG-06A5,1.393445,103.871803
SKG-06A6,1.39298,103.871534
SKG-06A7,1.393006,103.871385
SKG-06A8,1.392756,103.872078
SKG-06A9,1.392767,103.871995
SKG-06AA,1.394702,103.870404
SKG-06AB,1.394666,103.87073
SKG-06AC,1.394864,103.869416
SKG-06AD,1.39476,103.869434
SKG-06AE,1.387329,103.89012
SKG-06AF,1.387425,103.910143
SKG-06B0,1.387288,103.910415
SKG-06B1,1.387521,103.910554
SKG-06B2,1.387447,103.911034
SKG-06B3,1.38736,103.911478
SKG-06B4,1.387403,103.911848
SKG-06B5,1.386837,103.912369
SKG-06B6,1.38685,103.911853
SKG-06B7,1.386819,103.910475
SKG-06B8,1.386822,103.910053
SKG-06B9,1.38643,103.908164
SKG-06BA,1.386249,103.908219
SKG-06BB,1.386686,103.909108
SKG-06BC,1.386371,103.911228
SKG-06BD,1.386514,103.911677
SKG-06BE,1.386207,103.912259
SKG-06BF,1.386173,103.912702
SKG-06C0,1.39651,103.888487
SKG-06C1,1.396515,103.888196
SKG-06C2,1.396526,103.887984
SKG-06C3,1.397247,103.875956
SKG-06C4,1.397378,103.876238
SKG-06C5,1.39743,103.876286
SKG-06C6,1.397342,103.876714
SKG-06C7,1.39717,103.876692
SKG-06C8,1.397277,103.8767
SKG-06C9,1.397643,103.877048
SKG-06CA,1.397804,103.876757
SKG-06CB,1.398284,103.877014
SKG-06CC,1.39818,103.877171
SKG-06CD,1.398021,103.877408
SKG-06CE,1.398258,103.877432
SKG-06CF,1.397591,103.877275
SKG-06D0,1.39756,103.877474
SKG-06D1,1.396948,103.891957
SKG-06D2,1.394115,103.869984
SKY-0001,1.325111,103.932158
SLT-0001,1.403527,103.871395
SLT-0002,1.419002,103.862856
SLT-0003,1.414883,103.861999
SLT-0004,1.408985,103.860856
SLT-0005,1.415823,103.895254
SLT-0006,1.423449,103.866235
SLT-0007,1.411822,103.871752
SLT-000A,1.407569,103.867846
SLT-000B,1.407208,103.867324
SLT-000C,1.408853,103.868344
SLT-000D,1.406479,103.866974
SLT-000E,1.42265,103.86384
SLT-000F,1.420578,103.863598
SLT-0010,1.404108,103.864029
SLT-0011,1.422496,103.865891
SLT-0012,1.416127,103.861738
SLT-0013,1.406087,103.866924
SOI-0001,1.250799,103.818199
SOI-0002,1.251332,103.817805
SOI-0003,1.257046,103.811424
SOI-0004,1.248803,103.822489
SOI-0005,1.243232,103.8285
SOI-0006,1.256624,103.823506
SRG-0001,1.373663,103.871615
SRG-0002,1.373445,103.8726
SRG-0003,1.372052,103.873884
SRG-0004,1.346844,103.871972
SRG-0005,1.351425,103.875099
SRG-0006,1.36985,103.863041
SRG-0007,1.343741,103.882519
SRG-0008,1.345173,103.881706
SRG-0009,1.351781,103.877649
SRG-000A,1.346911,103.871626
SRG-000C,1.360869,103.873422
SRG-000D,1.350201,103.861483
SRG-000E,1.343721,103.867471
SRG-000F,1.343046,103.869801
SRG-0010,1.358347,103.868205
SRG-0011,1.361279,103.86812
SRG-0012,1.369344,103.871894
SRG-0013,1.36595,103.872274
SRG-0014,1.378701,103.86832
SRG-0015,1.378495,103.870968
SRG-0016,1.378818,103.870935
SRG-0017,1.378981,103.874481
SRG-0018,1.389725,103.8627
SRG-0019,1.388254,103.868149
SRG-001A,1.387715,103.870058
SRG-001B,1.356803,103.874139
SRG-001C,1.381301,103.860961
SRG-001D,1.378018,103.862685
SRG-001E,1.350608,103.875031
SRG-001F,1.350468,103.876697
SRG-0020,1.350218,103.877063
SRG-0021,1.349186,103.877531
SRG-0022,1.34892,103.877226
SRG-0023,1.34637,103.87328
SRG-0024,1.346638,103.872844
SRG-0025,1.346658,103.872377
SRG-0026,1.346861,103.872421
SRG-0027,1.347671,103.872856
SRG-0028,1.347217,103.873001
SRG-0029,1.347124,103.873508
SRG-002A,1.348542,103.876708
SRG-002B,1.347831,103.876407
SRG-002C,1.354256,103.868575
SRG-002D,1.354279,103.868887
SRG-002E,1.354037,103.869203
SRG-002F,1.353566,103.869204
SRG-0030,1.353213,103.868502
SRG-0031,1.353285,103.869208
SRG-0032,1.352906,103.86869
SRG-0033,1.352366,103.868809
SRG-0034,1.352666,103.86913
SRG-0035,1.35316,103.867186
SRG-0036,1.353553,103.867084
SRG-0037,1.353817,103.867034
SRG-0038,1.354201,103.866792
SRG-0039,1.35444,103.866649
SRG-003A,1.35413,103.865999
SRG-003B,1.353778,103.8653
SRG-003C,1.353605,103.865382
SRG-003D,1.353329,103.865921
SRG-003E,1.3529,103.865705
SRG-003F,1.35258,103.865872
SRG-0040,1.352815,103.867373
SRG-0041,1.352278,103.868172
SRG-0042,1.3513,103.868161
SRG-0043,1.35507,103.868423
SRG-0044,1.354794,103.868852
SRG-0045,1.355115,103.869312
SRG-0046,1.354843,103.869377
SRG-0047,1.355115,103.869972
SRG-0048,1.353809,103.869828
SRG-0049,1.353258,103.870159
SRG-004A,1.352497,103.869573
SRG-004B,1.351964,103.869828
SRG-004C,1.351656,103.869016
SRG-004D,1.351445,103.869421
SRG-004E,1.351199,103.868994
SRG-004F,1.351031,103.868491
SRG-0050,1.350508,103.868706
SRG-0051,1.350122,103.868602
SRG-0052,1.349605,103.867863
SRG-0053,1.350048,103.869427
SRG-0054,1.350264,103.869952
SRG-0055,1.351125,103.870066
SRG-0056,1.350698,103.870727
SRG-0057,1.350082,103.870748
SRG-0058,1.349546,103.871162
SRG-0059,1.350964,103.873425
SRG-005A,1.351349,103.873542
SRG-005B,1.351481,103.873029
SRG-005C,1.352746,103.873049
SRG-005D,1.352794,103.873294
SRG-005E,1.353254,103.87307
SRG-005F,1.354156,103.873222
SRG-0060,1.354118,103.873551
SRG-0061,1.354243,103.874432
SRG-0062,1.354903,103.873812
SRG-0063,1.353007,103.872211
SRG-0064,1.348289,103.874383
SRG-0065,1.347825,103.873886
SRG-0066,1.348763,103.874096
SRG-0067,1.348568,103.873412
SRG-0068,1.349119,103.87417
SRG-0069,1.349029,103.874218
SRG-006A,1.349496,103.874668
SRG-006B,1.350394,103.875012
SRG-006C,1.350012,103.875202
SRG-006D,1.349839,103.875501
SRG-006E,1.349494,103.876185
SRG-006F,1.348416,103.875031
SRG-0070,1.34895,103.876379
SRG-0071,1.348447,103.875741
SRG-0072,1.348133,103.875899
SRG-0073,1.347762,103.875451
SRG-0074,1.355187,103.870651
SRG-0075,1.355257,103.871322
SRG-0076,1.355288,103.871876
SRG-0077,1.35531,103.872747
SRG-0078,1.371142,103.869933
SRG-0079,1.370671,103.870236
SRG-007A,1.370243,103.870077
SRG-007D,1.365995,103.871669
SRG-007E,1.367149,103.875078
SRG-007F,1.368088,103.874926
SRG-0080,1.367716,103.875127
SRG-0082,1.367736,103.872931
SRG-0083,1.356056,103.872976
SRG-0084,1.357996,103.873396
SRG-0085,1.357573,103.872911
SRG-0086,1.358038,103.871941
SRG-0087,1.358672,103.871426
SRG-0088,1.35673,103.869854
SRG-0089,1.355921,103.869544
SRG-008A,1.374863,103.874328
SRG-008B,1.37372,103.875185
SRG-008C,1.37409,103.873269
SRG-008D,1.374388,103.871181
SRG-008E,1.374238,103.870707
SRG-008F,1.375095,103.870111
SRG-0090,1.374874,103.871432
SRG-0092,1.373853,103.870423
SRG-0093,1.37275,103.870305
SRG-0094,1.372328,103.871553
SRG-0095,1.372056,103.870025
SRG-0096,1.372933,103.870874
SRG-0097,1.348691,103.876919
SRG-0098,1.344472,103.876258
SRG-0099,1.344092,103.877938
SRG-009A,1.344217,103.878316
SRG-009B,1.385595,103.873381
SRG-009C,1.347765,103.878946
SRG-009E,1.350587,103.873785
SRG-009F,1.349529,103.8732
SRG-00A1,1.350858,103.871228
SRG-00A2,1.351613,103.862969
SRG-00A3,1.343618,103.878912
SRG-00A4,1.350979,103.873652
SRG-00A5,1.349995,103.874527
SRG-00A6,1.351448,103.865061
SRG-00A7,1.351314,103.864912
SRG-00A9,1.35966,103.86356
SRG-00AA,1.35106,103.875556
SRG-00AB,1.350342,103.876565
SRG-00AC,1.349582,103.877197
SRG-00AD,1.349103,103.87707
SRG-00AE,1.349057,103.876639
SRG-00AF,1.371103,103.87015
SRG-00B0,1.371162,103.869997
SRG-00B1,1.37061,103.870504
SRG-00B2,1.370267,103.87018
SRG-00B3,1.370283,103.870907
SRG-00B4,1.37027,103.871183
SRG-00B5,1.369881,103.871132
SRG-00B6,1.369893,103.870861
SRG-00B7,1.369886,103.871275
SRG-00B8,1.369431,103.87035
SRG-00B9,1.369411,103.870049
SRG-00BA,1.369436,103.87057
SRG-00BB,1.369033,103.870686
SRG-00BC,1.369027,103.870559
SRG-00BD,1.368832,103.871517
SRG-00BE,1.368453,103.871416
SRG-00BF,1.368405,103.871306
SRG-00C0,1.36794,103.870679
SRG-00C1,1.368029,103.871024
SRG-00C2,1.367518,103.870712
SRG-00C3,1.367531,103.870762
SRG-00C4,1.367227,103.870867
SRG-00C5,1.367276,103.871204
SRG-00C6,1.367268,103.871142
SRG-00C7,1.366982,103.871485
SRG-00C8,1.366868,103.872286
SRG-00C9,1.366411,103.871961
SRG-00CA,1.36608,103.871862
SRG-00CB,1.366102,103.872066
SRG-00CC,1.367262,103.875145
SRG-00CD,1.367346,103.874977
SRG-00CE,1.368125,103.875135
SRG-00CF,1.3683,103.87561
SRG-00D0,1.368561,103.875689
SRG-00D1,1.368504,103.875168
SRG-00D2,1.368395,103.874206
SRG-00D3,1.367284,103.872702
SRG-00D4,1.367724,103.87292
SRG-00D5,1.367864,103.873328
SRG-00D6,1.368067,103.872646
SRG-00D7,1.368623,103.872515
SRG-00D8,1.366896,103.87362
SRG-00D9,1.367016,103.873565
SRG-00DA,1.369651,103.873879
SRG-00DB,1.36962,103.872283
SRG-00DC,1.370166,103.872563
SRG-00DD,1.370196,103.873263
SRG-00DE,1.371131,103.869414
SRG-00DF,1.351812,103.8736
SRG-00E0,1.351506,103.873054
SRG-00E1,1.351973,103.872956
SRG-00E2,1.352461,103.873067
SRG-00E3,1.353051,103.873686
SRG-00E4,1.353431,103.873067
SRG-00E5,1.353848,103.873235
SRG-00E6,1.354348,103.873949
SRG-00E7,1.35408,103.874491
SRG-00E8,1.354802,103.873415
SRG-00E9,1.356333,103.873473
SRG-00EA,1.356835,103.872859
SRG-00EB,1.357142,103.873273
SRG-00EC,1.357186,103.872919
SRG-00ED,1.357863,103.873399
SRG-00EE,1.357554,103.873283
SRG-00EF,1.357661,103.871795
SRG-00F0,1.358053,103.871905
SRG-00F1,1.358297,103.87246
SRG-00F2,1.35876,103.872207
SRG-00F3,1.359546,103.872061
SRG-00F4,1.358833,103.87147
SRG-00F5,1.358412,103.87137
SRG-00F6,1.357759,103.870691
SRG-00F7,1.357201,103.870667
SRG-00F8,1.357229,103.871008
SRG-00F9,1.356925,103.870178
SRG-00FA,1.356804,103.870552
SRG-00FB,1.356812,103.870817
SRG-00FC,1.356827,103.871048
SRG-00FD,1.356315,103.870853
SRG-00FE,1.356175,103.87084
SRG-00FF,1.356342,103.869995
SRG-0100,1.356356,103.87011
SRG-0101,1.355962,103.86999
SRG-0102,1.355986,103.870473
SRG-0103,1.356097,103.869667
SRG-0104,1.356375,103.869609
SRG-0105,1.35474,103.868502
SRG-0106,1.355103,103.868962
SRG-0107,1.354794,103.870143
SRG-0108,1.353868,103.869861
SRG-0109,1.353576,103.869418
SRG-010A,1.353538,103.868982
SRG-010B,1.353217,103.868555
SRG-010C,1.353217,103.868659
SRG-010D,1.353267,103.869592
SRG-010E,1.352975,103.870243
SRG-010F,1.353084,103.870255
SRG-0110,1.353021,103.869907
SRG-0111,1.352278,103.868991
SRG-0112,1.351945,103.869782
SRG-0113,1.355265,103.871265
SRG-0114,1.35517,103.871864
SRG-0115,1.355228,103.872882
SRG-0117,1.353101,103.866835
SRG-0118,1.353431,103.866757
SRG-0119,1.353778,103.866671
SRG-011A,1.35391,103.867184
SRG-011B,1.354129,103.866683
SRG-011C,1.354505,103.867471
SRG-011D,1.354596,103.867295
SRG-011E,1.35441,103.866531
SRG-011F,1.354208,103.866166
SRG-0120,1.354047,103.86571
SRG-0121,1.35389,103.865366
SRG-0122,1.353473,103.865037
SRG-0123,1.353336,103.865985
SRG-0124,1.352969,103.86608
SRG-0125,1.352795,103.867052
SRG-0126,1.351383,103.869412
SRG-0127,1.351383,103.868583
SRG-0128,1.351065,103.868427
SRG-0129,1.350478,103.868747
SRG-012A,1.35042,103.868103
SRG-012B,1.349677,103.868284
SRG-012C,1.350127,103.869463
SRG-012D,1.349685,103.870206
SRG-012E,1.351023,103.869919
SRG-012F,1.350511,103.870177
SRG-0130,1.350329,103.870998
SRG-0131,1.349404,103.87074
SRG-0132,1.346438,103.873376
SRG-0133,1.34662,103.872995
SRG-0134,1.346649,103.872293
SRG-0135,1.347294,103.872568
SRG-0136,1.347731,103.87283
SRG-0137,1.347203,103.872929
SRG-0138,1.347108,103.873454
SRG-0139,1.348343,103.874419
SRG-013A,1.347785,103.87391
SRG-013B,1.34859,103.873803
SRG-013C,1.348768,103.873951
SRG-013D,1.348326,103.873146
SRG-013E,1.34883,103.873573
SRG-013F,1.349152,103.874144
SRG-0140,1.34954,103.874616
SRG-0141,1.350338,103.874969
SRG-0142,1.350024,103.874628
SRG-0143,1.350061,103.87519
SRG-0144,1.349809,103.875432
SRG-0145,1.349462,103.876134
SRG-0146,1.349136,103.875034
SRG-0147,1.348846,103.875244
SRG-0148,1.348855,103.875892
SRG-0149,1.348504,103.87549
SRG-014A,1.348161,103.875752
SRG-014B,1.347946,103.876598
SRG-014C,1.347797,103.875711
SRG-014D,1.348082,103.875022
SRG-014E,1.374525,103.875683
SRG-014F,1.374795,103.875894
SRG-0150,1.374182,103.876077
SRG-0151,1.374171,103.876251
SRG-0152,1.374458,103.876057
SRG-0153,1.374759,103.87651
SRG-0154,1.374768,103.876322
SRG-0155,1.374467,103.876523
SRG-0156,1.373866,103.876075
SRG-0157,1.373244,103.876369
SRG-0158,1.373253,103.876251
SRG-0159,1.372699,103.876256
SRG-015A,1.372818,103.876363
SRG-015B,1.371984,103.875059
SRG-015C,1.372102,103.875756
SRG-015D,1.3721,103.875984
SRG-015E,1.371726,103.875734
SRG-015F,1.371448,103.876173
SRG-0160,1.37175,103.876222
SRG-0161,1.372304,103.876191
SRG-0162,1.370611,103.875627
SRG-0163,1.370629,103.875458
SRG-0164,1.371194,103.875444
SRG-0165,1.371183,103.875839
SRG-0166,1.37167,103.875348
